region,Resource,cluster,R_ID,zone,voltage_level,CapRes_1,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,Power_uprate_cost_per_MWyr,Max_Uprate_MW,Hydro_level,Existing_Charge_Cap_MW,Existing_cap_MWh,RPS_1,RPS_2,RPS_3,RPS_4,RPS_5,RPS_6
PJM_WEST,utilitypv_losangeles,PJM_WEST_solarpv_13,291,12,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38297.235,0,0,529896.5085,54612.84349,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8298.597,0,0,0,0,0,1,1,0,0,0,0
PJM_WEST,utilitypv_losangeles,PJM_WEST_solarpv_14,292,12,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55878.75,0,0,529896.5085,54290.7476,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7807.672,0,0,0,0,0,1,1,0,0,0,0
PJM_WEST,battery,1,293,12,trans,0.95,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,339600,37279,8490,103700,11383,2592,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WEST,nuclear,1,294,12,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,5995730.391,479823.941,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,east_north_central_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,260000,18873.941,0,0,0,0,0,0,1,0,0,0,0
PJM_WEST,naturalgas_ccs100,1,295,12,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2019501.661,198055.577,43290,0,0,0,7.7,0,0,95,3.5,7.86,0,0,east_north_central_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,104000,7549.577,0,0,0,0,0,0,1,0,0,0,0
PJM_WestMAC,naturalgas_ccccsavgcf,1,296,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,1903501.661,202845.577,33620,0,0,0,7.2,0,0,95,3.5,7.49,0,0,middle_atlantic_naturalgas_ccs90,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,104000,7549.577,0,0,0,0,0,0,1,0,0,0,0
PJM_WestMAC,naturalgas_ccavgcf,1,297,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,742707.134,99704,10032,0,0,0,2,0,0,95,3.5,6.15,0,0,middle_atlantic_naturalgas,0.2,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,naturalgas_ctavgcf,1,298,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,-1,0,0,633144.257,80055,6848,0,0,0,10.8,0,0,123,3.5,8.8,0,0,middle_atlantic_naturalgas,0.3,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,landbasedwind_ltrg1,PJM_WestMAC_wind_45,299,13,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6565.725,0,0,1187155.679,156191.202,37343,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13836.202,0,0,0,0,0,1,1,0,0,0,0
PJM_WestMAC,landbasedwind_ltrg1,PJM_WestMAC_wind_46,300,13,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4603.549,0,0,1187155.679,149896.967,37343,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7541.967,0,0,0,0,0,1,1,0,0,0,0
PJM_WestMAC,utilitypv_losangeles,PJM_WestMAC_solarpv_15,301,13,trans,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36106.574,0,0,529896.5085,56114.76465,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6162.762,0,0,0,0,0,1,1,0,0,0,0
PJM_WestMAC,battery,1,302,13,trans,0.95,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,339600,37631,8490,103700,11491,2592,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,nuclear,1,303,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,5995730.391,540387.941,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,middle_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,260000,18873.941,0,0,0,0,0,0,1,0,0,0,0
PJM_WestMAC,naturalgas_ccs100,1,304,13,trans,0.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2019501.661,214747.577,43290,0,0,0,7.7,0,0,95,3.5,7.86,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,104000,7549.577,0,0,0,0,0,0,1,0,0,0,0
SC_TVA,naturalgas_ccccsavgcf,1,305,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,1903501.661,184285.998,33620,0,0,0,7.2,0,0,95,3.5,7.49,0,0,south_atlantic_naturalgas_ccs90,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,76000,5516.998,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,naturalgas_ccavgcf,1,306,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,742707.134,79009,10032,0,0,0,2,0,0,95,3.5,6.15,0,0,south_atlantic_naturalgas,0.2,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,naturalgas_ctavgcf,1,307,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,0,0,633144.257,67599,6848,0,0,0,10.8,0,0,123,3.5,8.8,0,0,south_atlantic_naturalgas,0.3,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,landbasedwind_ltrg1,SC_TVA_wind_47,308,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3478.95,0,0,1187155.679,114680.284,37343,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7275.284,0,0,0,0,0,0,0,0,0,0,1
SC_TVA,landbasedwind_ltrg1,SC_TVA_wind_48,309,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5314.95,0,0,1187155.679,114707.008,37343,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7302.008,0,0,0,0,0,0,0,0,0,0,1
SC_TVA,utilitypv_losangeles,SC_TVA_solarpv_16,310,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,26678.25,0,0,529896.5085,50520.69399,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3326.515,0,0,0,0,0,0,0,0,0,0,1
SC_TVA,utilitypv_losangeles,SC_TVA_solarpv_17,311,14,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,61297.802,0,0,529896.5085,51622.08184,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5005.204,0,0,0,0,0,0,0,0,0,0,1
SC_TVA,battery,1,312,14,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,339600,38361,8490,103700,11713,2592,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,nuclear,1,313,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,-1,0,0,5995730.391,493985.496,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,south_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,190000,13792.496,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,naturalgas_ccs100,1,314,14,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,2019501.661,195179.998,43290,0,0,0,7.7,0,0,95,3.5,7.86,0,0,south_atlantic_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,76000,5516.998,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,naturalgas_ccccsavgcf,1,315,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,1903501.661,180460.998,33620,0,0,0,7.2,0,0,95,3.5,7.49,0,0,south_atlantic_naturalgas_ccs90,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,76000,5516.998,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,naturalgas_ccavgcf,1,316,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,742707.134,76203,10032,0,0,0,2,0,0,95,3.5,6.15,0,0,south_atlantic_naturalgas,0.2,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,naturalgas_ctavgcf,1,317,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,-1,0,0,633144.257,65189,6848,0,0,0,10.8,0,0,123,3.5,8.8,0,0,south_atlantic_naturalgas,0.3,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_63,318,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2343.75,0,0,1791524.834,217281.458,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,64587.458,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_64,319,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2668.75,0,0,1791524.834,292799.066,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,140105.066,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_65,320,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1548.75,0,0,1791524.834,358986.591,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,206292.591,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_66,321,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3353.75,0,0,1791524.834,266216.96,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,113522.96,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_67,322,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4298.75,0,0,1791524.834,239209.774,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86515.774,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,offshorewind_otrg3,SC_VACA_offshorewind_68,323,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4305,0,0,1791524.834,326294.58,66359,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,173600.58,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,utilitypv_losangeles,SC_VACA_solarpv_18,324,15,trans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,137777.457,0,0,529896.5085,53136.91833,12451,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4728.054,0,0,0,0,0,0,0,0,0,0,1
SC_VACA,battery,1,325,15,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,339600,38604,8490,103700,11788,2592,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,nuclear,1,326,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,-1,0,0,5995730.391,488988.496,100888,0,0,0,2.3,0,0,256,0,10.46,0,0,south_atlantic_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,50,190000,13792.496,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,naturalgas_ccs100,1,327,15,trans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,-1,0,0,2019501.661,191121.998,43290,0,0,0,7.7,0,0,95,3.5,7.86,0,0,south_atlantic_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,20,76000,5516.998,0,0,0,0,0,0,0,0,0,0,0
MIS_Central,ev_load_shifting,1,328,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8426.178,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_East,ev_load_shifting,1,329,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4615.054,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_East,ev_load_shifting,1,330,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8711.355,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_West,ev_load_shifting,1,331,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2457.958,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD,ev_load_shifting,1,332,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3439.141,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Delaware,ev_load_shifting,1,333,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,666.939,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Dom,ev_load_shifting,1,334,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4240.361,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_NJCoast,ev_load_shifting,1,335,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2960.535,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_NJLand,ev_load_shifting,1,336,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3741.073,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_PECO,ev_load_shifting,1,337,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4293.379,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_SMAC,ev_load_shifting,1,338,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3313.916,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WEST,ev_load_shifting,1,339,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14494.241,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,ev_load_shifting,1,340,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4352.831,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,ev_load_shifting,1,341,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5587.927,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,ev_load_shifting,1,342,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7921.4,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_Central,heat_load_shifting,1,343,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1257.972,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIS_East,heat_load_shifting,1,344,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,737.605,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_East,heat_load_shifting,1,345,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1476.042,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_West,heat_load_shifting,1,346,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,488.264,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD,heat_load_shifting,1,347,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,629.477,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Delaware,heat_load_shifting,1,348,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,147.688,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Dom,heat_load_shifting,1,349,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,996.881,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_NJCoast,heat_load_shifting,1,350,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,295.273,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_NJLand,heat_load_shifting,1,351,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,467.448,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_PECO,heat_load_shifting,1,352,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,531.506,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_SMAC,heat_load_shifting,1,353,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,621.584,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WEST,heat_load_shifting,1,354,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1860.294,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_WestMAC,heat_load_shifting,1,355,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,692.791,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_TVA,heat_load_shifting,1,356,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,965.628,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_VACA,heat_load_shifting,1,357,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1791.352,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0